date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:03:22	117426/117426	---M--	200	added ('OK')	image/jpeg	etag:%221cab2-64e5d6ad-60e0f97b432507fc;;;%22	https://validthemes.net/site-template/agrul/assets/img/banner/25.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/banner/25.jpg	(from https://validthemes.net/site-template/agrul/index-3.html)
23:03:23	24815/24815	---M--	200	added ('OK')	image/png	etag:%2260ef-64e5d6ad-a87be0548c25b4fb;;;%22	https://validthemes.net/site-template/agrul/assets/img/illustration/badge.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/illustration/badge.png	(from https://validthemes.net/site-template/agrul/index-3.html)
23:03:23	286363/286363	---M--	200	added ('OK')	image/png	etag:%2245e9b-64e5d6ad-45f9feef496bc3c3;;;%22	https://validthemes.net/site-template/agrul/assets/img/products/1.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/products/1.png	(from https://validthemes.net/site-template/agrul/index-3.html)
23:03:23	144082/144082	---M--	200	added ('OK')	image/png	etag:%22232d2-64e5d6ad-96828ed87c87f8c;;;%22	https://validthemes.net/site-template/agrul/assets/img/product/4.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/product/4.png	(from https://validthemes.net/site-template/agrul/index-3.html)
23:03:24	180104/180104	---M--	200	added ('OK')	image/png	etag:%222bf88-64e5d6ad-5aff3b88f5aac2e1;;;%22	https://validthemes.net/site-template/agrul/assets/img/product/8.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/product/8.png	(from https://validthemes.net/site-template/agrul/index-3.html)
23:03:24	272376/272376	---M--	200	added ('OK')	image/jpeg	etag:%22427f8-64e5d6ad-8f9998453a31440a;;;%22	https://validthemes.net/site-template/agrul/assets/img/about/8.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/about/8.jpg	(from https://validthemes.net/site-template/agrul/index-3.html)
23:03:24	220993/220993	---M--	200	added ('OK')	image/jpeg	etag:%2235f41-64e5d6ad-c37ada5e7e882df4;;;%22	https://validthemes.net/site-template/agrul/assets/img/banner/27.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/banner/27.jpg	(from https://validthemes.net/site-template/agrul/index-3.html)
23:03:25	240429/240429	---M--	200	added ('OK')	image/png	etag:%223ab2d-64e5d6ad-5c99f0f86c4ca6ae;;;%22	https://validthemes.net/site-template/agrul/assets/img/product/9.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/product/9.png	(from https://validthemes.net/site-template/agrul/index-3.html)
23:03:26	240966/240966	---M--	200	added ('OK')	image/jpeg	etag:%223ad46-64e5d6ad-9569a43e4e063f47;;;%22	https://validthemes.net/site-template/agrul/assets/img/banner/16.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/banner/16.jpg	(from https://validthemes.net/site-template/agrul/index-3.html)
23:03:26	182495/182495	---M--	200	added ('OK')	image/png	etag:%222c8df-64e5d6ad-960c8c2cfb6bd2c4;;;%22	https://validthemes.net/site-template/agrul/assets/img/products/4.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/products/4.png	(from https://validthemes.net/site-template/agrul/index-3.html)
23:03:26	308672/308672	---M--	200	added ('OK')	image/png	etag:%224b5c0-64e5d6ad-28fc791c718a3da8;;;%22	https://validthemes.net/site-template/agrul/assets/img/products/3.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/products/3.png	(from https://validthemes.net/site-template/agrul/index-3.html)
23:03:26	193539/193539	---M--	200	added ('OK')	image/png	etag:%222f403-64e5d6ad-4e56ea267ea240ab;;;%22	https://validthemes.net/site-template/agrul/assets/img/products/6.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/products/6.png	(from https://validthemes.net/site-template/agrul/index-3.html)
23:03:27	205383/205383	---M--	200	added ('OK')	image/png	etag:%2232247-64e5d6ad-d8e806d473942b56;;;%22	https://validthemes.net/site-template/agrul/assets/img/products/7.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/products/7.png	(from https://validthemes.net/site-template/agrul/index-3.html)
23:03:27	308587/308587	---M--	200	added ('OK')	image/png	etag:%224b56b-64e5d6ad-5b780c91bc0dab4f;;;%22	https://validthemes.net/site-template/agrul/assets/img/products/8.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/products/8.png	(from https://validthemes.net/site-template/agrul/index-3.html)
23:03:27	378692/378692	---M--	200	added ('OK')	image/jpeg	etag:%225c744-64e5d6ad-b04c3c731afb424c;;;%22	https://validthemes.net/site-template/agrul/assets/img/products/2.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/products/2.jpg	(from https://validthemes.net/site-template/agrul/index-3.html)
23:03:27	225256/225256	---M--	200	added ('OK')	image/jpeg	etag:%2236fe8-64e5d6ad-7f06390cad045adc;;;%22	https://validthemes.net/site-template/agrul/assets/img/products/1.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/products/1.jpg	(from https://validthemes.net/site-template/agrul/index-3.html)
23:03:27	302326/302326	---M--	200	added ('OK')	image/png	etag:%2249cf6-64e5d6ad-ebc856ede861d5f0;;;%22	https://validthemes.net/site-template/agrul/assets/img/products/5.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/products/5.png	(from https://validthemes.net/site-template/agrul/index-3.html)
23:03:28	13223/13223	---M--	200	added ('OK')	image/png	etag:%2233a7-64e5d6ad-1d7b19915dcd11ce;;;%22	https://validthemes.net/site-template/agrul/assets/img/logo-mix.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/logo-mix.png	(from https://validthemes.net/site-template/agrul/index-2.html)
23:03:28	12584/12584	---M--	200	added ('OK')	image/png	etag:%223128-64e5d6ad-4577552afa1604e5;;;%22	https://validthemes.net/site-template/agrul/assets/img/shape/v1.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/shape/v1.png	(from https://validthemes.net/site-template/agrul/index-2.html)
23:03:28	280700/280700	---M--	200	added ('OK')	image/jpeg	etag:%224487c-64e5d6ad-c21005749ce87178;;;%22	https://validthemes.net/site-template/agrul/assets/img/products/3.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/products/3.jpg	(from https://validthemes.net/site-template/agrul/index-3.html)
23:03:28	6401/6401	---M--	200	added ('OK')	image/png	etag:%221901-64e5d6ad-6b355fa8e253db06;;;%22	https://validthemes.net/site-template/agrul/assets/img/shape/v2.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/shape/v2.png	(from https://validthemes.net/site-template/agrul/index-2.html)
23:03:29	5630/5630	---M--	200	added ('OK')	image/png	etag:%2215fe-64e5d6ad-49a1b2b1c56199af;;;%22	https://validthemes.net/site-template/agrul/assets/img/shape/v3.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/shape/v3.png	(from https://validthemes.net/site-template/agrul/index-2.html)
23:03:29	308161/308161	---M--	200	added ('OK')	image/jpeg	etag:%224b3c1-64e5d6ad-7a91ec405ad562ae;;;%22	https://validthemes.net/site-template/agrul/assets/img/banner/22.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/banner/22.jpg	(from https://validthemes.net/site-template/agrul/index-2.html)
23:03:29	59908/59908	---M--	200	added ('OK')	image/png	etag:%22ea04-64e5d6ad-c92911faf0413e74;;;%22	https://validthemes.net/site-template/agrul/assets/img/shape/30.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/shape/30.png	(from https://validthemes.net/site-template/agrul/index-2.html)
23:03:29	177442/177442	---M--	200	added ('OK')	image/jpeg	etag:%222b522-64e5d6ad-6350ef80db49e906;;;%22	https://validthemes.net/site-template/agrul/assets/img/banner/4.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/banner/4.jpg	(from https://validthemes.net/site-template/agrul/index-2.html)
23:03:29	5752/5752	---M--	200	added ('OK')	image/png	etag:%221678-64e5d6ad-da736dc0f4fb67f3;;;%22	https://validthemes.net/site-template/agrul/assets/img/shape/leaf-4.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/shape/leaf-4.png	(from https://validthemes.net/site-template/agrul/index-2.html)
23:03:30	61611/61611	---M--	200	added ('OK')	image/jpeg	etag:%22f0ab-64e5d6ad-30fb69e6764df962;;;%22	https://validthemes.net/site-template/agrul/assets/img/services/2.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/services/2.jpg	(from https://validthemes.net/site-template/agrul/index-2.html)
23:03:30	93672/93672	---M--	200	added ('OK')	image/jpeg	etag:%2216de8-64e5d6ad-dbe0656981eaa;;;%22	https://validthemes.net/site-template/agrul/assets/img/services/1.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/services/1.jpg	(from https://validthemes.net/site-template/agrul/index-2.html)
23:03:30	31207/31207	---M--	200	added ('OK')	image/jpeg	etag:%2279e7-64e5d6ad-89a7475e704f414b;;;%22	https://validthemes.net/site-template/agrul/assets/img/services/3.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/services/3.jpg	(from https://validthemes.net/site-template/agrul/index-2.html)
23:03:31	62979/62979	---M--	200	added ('OK')	image/jpeg	etag:%22f603-64e5d6ad-ad82952a0de4420f;;;%22	https://validthemes.net/site-template/agrul/assets/img/services/4.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/services/4.jpg	(from https://validthemes.net/site-template/agrul/index-2.html)
23:03:31	21631/21631	---M--	200	added ('OK')	image/png	etag:%22547f-64e5d6ad-c22040798287470a;;;%22	https://validthemes.net/site-template/agrul/assets/img/shape/33.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/shape/33.png	(from https://validthemes.net/site-template/agrul/index-2.html)
23:03:31	24337/24337	---M--	200	added ('OK')	image/png	etag:%225f11-64e5d6ad-630adab4caf0140d;;;%22	https://validthemes.net/site-template/agrul/assets/img/shape/16.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/shape/16.png	(from https://validthemes.net/site-template/agrul/index-2.html)
23:03:31	1315/1315	---M--	200	added ('OK')	image/png	etag:%22523-64e5d6ad-b1a832d5bad7ff10;;;%22	https://validthemes.net/site-template/agrul/assets/img/icon/7.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/icon/7.png	(from https://validthemes.net/site-template/agrul/index-2.html)
23:03:31	1180/1180	---M--	200	added ('OK')	image/png	etag:%2249c-64e5d6ad-6261dd3d162e1e81;;;%22	https://validthemes.net/site-template/agrul/assets/img/icon/8.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/icon/8.png	(from https://validthemes.net/site-template/agrul/index-2.html)
23:03:32	2938/2938	---M--	200	added ('OK')	image/webp	etag:%22b7a-64e5d6ad-bffcf38aac532470;;;%22	https://validthemes.net/site-template/agrul/assets/img/shape/35.webp	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/shape/35.webp	(from https://validthemes.net/site-template/agrul/index-2.html)
23:03:32	28146/28146	---M--	200	added ('OK')	image/png	etag:%226df2-64e5d6ad-a0aa6b18c8ccda7;;;%22	https://validthemes.net/site-template/agrul/assets/img/shape/36.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/shape/36.png	(from https://validthemes.net/site-template/agrul/index-2.html)
23:03:32	134818/134818	---M--	200	added ('OK')	image/jpeg	etag:%2220ea2-64e5d6ad-94714ac99ff81e28;;;%22	https://validthemes.net/site-template/agrul/assets/img/banner/5.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/banner/5.jpg	(from https://validthemes.net/site-template/agrul/about-us.html)
23:03:33	75542/75542	---M--	200	added ('OK')	image/jpeg	etag:%2212716-64e5d6ad-7d02334feea26046;;;%22	https://validthemes.net/site-template/agrul/assets/img/farmers/5.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/farmers/5.jpg	(from https://validthemes.net/site-template/agrul/team.html)
23:03:33	48954/48954	---M--	200	added ('OK')	image/jpeg	etag:%22bf3a-64e5d6ad-8bb7a548cfe66a71;;;%22	https://validthemes.net/site-template/agrul/assets/img/farmers/6.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/farmers/6.jpg	(from https://validthemes.net/site-template/agrul/team.html)
23:03:33	88799/88799	---M--	200	added ('OK')	image/jpeg	etag:%2215adf-64e5d6ad-e9d0c1c49b7486c0;;;%22	https://validthemes.net/site-template/agrul/assets/img/farmers/7.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/farmers/7.jpg	(from https://validthemes.net/site-template/agrul/team-details.html)
23:03:33	147302/147302	---M--	200	added ('OK')	image/jpeg	etag:%2223f66-64e5d6ad-88cd76f4aadaebab;;;%22	https://validthemes.net/site-template/agrul/assets/img/banner/18.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/banner/18.jpg	(from https://validthemes.net/site-template/agrul/contact-us.html)
23:03:34	169979/169979	---M--	200	added ('OK')	image/jpeg	etag:%22297fb-64e5d6ad-9e9740915d3dfa60;;;%22	https://validthemes.net/site-template/agrul/assets/img/banner/26.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/banner/26.jpg	(from https://validthemes.net/site-template/agrul/404.html)
23:03:34	195607/195607	---M--	200	added ('OK')	image/jpeg	etag:%222fc17-64e5d6ad-b6a4561a0c9d035e;;;%22	https://validthemes.net/site-template/agrul/assets/img/banner/21.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/banner/21.jpg	(from https://validthemes.net/site-template/agrul/faq.html)
23:03:35	61708/61708	---M--	200	added ('OK')	image/jpeg	etag:%22f10c-64e5d6ad-618713429ae57519;;;%22	https://validthemes.net/site-template/agrul/assets/img/services/22.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/services/22.jpg	(from https://validthemes.net/site-template/agrul/project-details.html)
23:03:35	8290/8290	---M--	200	added ('OK')	image/png	etag:%222062-64e5d6ad-25775bf85295caf6;;;%22	https://validthemes.net/site-template/agrul/assets/img/clients/1.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/clients/1.png	(from https://validthemes.net/site-template/agrul/services.html)
23:03:35	65900/65900	---M--	200	added ('OK')	image/jpeg	etag:%221016c-64e5d6ad-91e76873ba9d3d88;;;%22	https://validthemes.net/site-template/agrul/assets/img/services/44.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/services/44.jpg	(from https://validthemes.net/site-template/agrul/project-details.html)
23:03:35	5282/5282	---M--	200	added ('OK')	image/png	etag:%2214a2-64e5d6ad-da05dc8ab830a58a;;;%22	https://validthemes.net/site-template/agrul/assets/img/clients/2.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/clients/2.png	(from https://validthemes.net/site-template/agrul/services.html)
23:03:36	5963/5963	---M--	200	added ('OK')	image/png	etag:%22174b-64e5d6ad-b480826ff1b84b20;;;%22	https://validthemes.net/site-template/agrul/assets/img/clients/3.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/clients/3.png	(from https://validthemes.net/site-template/agrul/services.html)
23:03:36	4337/4337	---M--	200	added ('OK')	image/png	etag:%2210f1-64e5d6ad-b0165525f29a95e4;;;%22	https://validthemes.net/site-template/agrul/assets/img/clients/4.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/clients/4.png	(from https://validthemes.net/site-template/agrul/services.html)
23:03:36	12054/12054	---M--	200	added ('OK')	image/png	etag:%222f16-64e5d6ad-41a8e117959e6b80;;;%22	https://validthemes.net/site-template/agrul/assets/img/clients/5.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/clients/5.png	(from https://validthemes.net/site-template/agrul/services.html)
23:03:36	11647/11647	---M--	200	added ('OK')	image/png	etag:%222d7f-64e5d6ad-ea7b1406466c6c0f;;;%22	https://validthemes.net/site-template/agrul/assets/img/clients/6.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/clients/6.png	(from https://validthemes.net/site-template/agrul/services.html)
23:03:37	113130/113130	---M--	200	added ('OK')	image/jpeg	etag:%221b9ea-64e5d6ad-5ddff563371e0fb2;;;%22	https://validthemes.net/site-template/agrul/assets/img/banner/14.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/banner/14.jpg	(from https://validthemes.net/site-template/agrul/services-details.html)
23:03:37	134802/134802	---M--	200	added ('OK')	image/jpeg	etag:%2220e92-64e5d6ad-55498574e5a555c2;;;%22	https://validthemes.net/site-template/agrul/assets/img/blog/11.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/blog/11.jpg	(from https://validthemes.net/site-template/agrul/blog-standard.html)
23:03:37	73339/73339	---M--	200	added ('OK')	image/jpeg	etag:%2211e7b-64e5d6ad-3f05e686839d1551;;;%22	https://validthemes.net/site-template/agrul/assets/img/blog/22.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/blog/22.jpg	(from https://validthemes.net/site-template/agrul/blog-standard.html)
23:03:38	68273/68273	---M--	200	added ('OK')	image/jpeg	etag:%2210ab1-64e5d6ad-10dd18790c2b7db7;;;%22	https://validthemes.net/site-template/agrul/assets/img/blog/33.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/blog/33.jpg	(from https://validthemes.net/site-template/agrul/blog-standard.html)
23:03:38	20239/20239	---M--	200	added ('OK')	image/jpeg	etag:%224f0f-64e5d6ad-e109b562479d5a01;;;%22	https://validthemes.net/site-template/agrul/assets/img/thumbs/4.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/thumbs/4.jpg	(from https://validthemes.net/site-template/agrul/blog-with-sidebar.html)
23:03:38	24200/24200	---M--	200	added ('OK')	image/jpeg	etag:%225e88-64e5d6ad-25322de6bf95a684;;;%22	https://validthemes.net/site-template/agrul/assets/img/thumbs/1.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/thumbs/1.jpg	(from https://validthemes.net/site-template/agrul/blog-with-sidebar.html)
23:03:38	18555/18555	---M--	200	added ('OK')	image/jpeg	etag:%22487b-64e5d6ad-7bf459c5c8cc6af5;;;%22	https://validthemes.net/site-template/agrul/assets/img/thumbs/2.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/thumbs/2.jpg	(from https://validthemes.net/site-template/agrul/blog-with-sidebar.html)
23:03:38	18954/18954	---M--	200	added ('OK')	image/jpeg	etag:%224a0a-64e5d6ad-5c7af9dd81b18eb7;;;%22	https://validthemes.net/site-template/agrul/assets/img/thumbs/6.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/thumbs/6.jpg	(from https://validthemes.net/site-template/agrul/blog-with-sidebar.html)
23:03:39	88731/88731	---M--	200	added ('OK')	image/jpeg	etag:%2215a9b-64e5d6ad-b5e9181714f594f7;;;%22	https://validthemes.net/site-template/agrul/assets/img/blog/5.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/blog/5.jpg	(from https://validthemes.net/site-template/agrul/blog-2-colum.html)
23:03:39	67012/67012	---M--	200	added ('OK')	image/jpeg	etag:%22105c4-64e5d6ad-a88ec8c1f2b6e8a9;;;%22	https://validthemes.net/site-template/agrul/assets/img/blog/4.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/blog/4.jpg	(from https://validthemes.net/site-template/agrul/blog-2-colum.html)
23:03:39	85243/85243	---M--	200	added ('OK')	image/jpeg	etag:%2214cfb-64e5d6ad-97ebb238b93c8284;;;%22	https://validthemes.net/site-template/agrul/assets/img/blog/1.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/blog/1.jpg	(from https://validthemes.net/site-template/agrul/blog-2-colum.html)
23:03:39	66471/66471	---M--	200	added ('OK')	image/jpeg	etag:%22103a7-64e5d6ad-3296ff912c8f3c17;;;%22	https://validthemes.net/site-template/agrul/assets/img/blog/2.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/blog/2.jpg	(from https://validthemes.net/site-template/agrul/blog-2-colum.html)
23:03:40	100334/100334	---M--	200	added ('OK')	image/jpeg	etag:%22187ee-64e5d6ad-da62b41a5daaa89;;;%22	https://validthemes.net/site-template/agrul/assets/img/blog/3.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/blog/3.jpg	(from https://validthemes.net/site-template/agrul/blog-3-colum.html)
23:03:40	56924/56924	---M--	200	added ('OK')	image/jpeg	etag:%22de5c-64e5d6ad-d7b81b67a4e2d836;;;%22	https://validthemes.net/site-template/agrul/assets/img/blog/6.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/blog/6.jpg	(from https://validthemes.net/site-template/agrul/blog-3-colum.html)
23:03:40	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/$	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/$	(from https://validthemes.net/site-template/agrul/blog-single.html)
23:03:41	111061/111061	---M--	200	added ('OK')	image/jpeg	etag:%221b1d5-64e5d6ad-66a0a19c501db5f0;;;%22	https://validthemes.net/site-template/agrul/assets/img/banner/15.jpg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/banner/15.jpg	(from https://validthemes.net/site-template/agrul/blog-single-with-sidebar.html)
23:03:42	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/Version/	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/Version/index.html	(from https://validthemes.net/site-template/agrul/assets/js/TweenMax.min.js)
